"NU_CUSTOMER";"BANDEIRA";"RELATORIO"
1059874820;"1059874820-21";"TIPO DE PAGAMENTO"
1060140737;"1060140737-39";"TIPO DE PAGAMENTO"
1060140737;"1060140737-4";"TIPO DE PAGAMENTO"
1060140737;"1060140737-62";"TIPO DE PAGAMENTO"
1060140737;"1060140737-98";"TIPO DE PAGAMENTO"
1060383940;"1060383940-40";"TIPO DE PAGAMENTO"
1060383940;"1060383940-41";"TIPO DE PAGAMENTO"
1060533747;"1060533747-62";"TIPO DE PAGAMENTO"
1060668227;"1060668227-62";"TIPO DE PAGAMENTO"
1060747224;"1060747224-39";"TIPO DE PAGAMENTO"
1060747224;"1060747224-4";"TIPO DE PAGAMENTO"
1060747224;"1060747224-62";"TIPO DE PAGAMENTO"
1060747224;"1060747224-98";"TIPO DE PAGAMENTO"
1060814568;"1060814568-21";"TIPO DE PAGAMENTO"
1060974573;"1060974573-21";"TIPO DE PAGAMENTO"
1061018803;"1061018803-21";"TIPO DE PAGAMENTO"
1061334454;"1061334454-39";"TIPO DE PAGAMENTO"
1061334454;"1061334454-62";"TIPO DE PAGAMENTO"
1061334454;"1061334454-98";"TIPO DE PAGAMENTO"
1061358930;"1061358930-21";"TIPO DE PAGAMENTO"
1061358930;"1061358930-39";"TIPO DE PAGAMENTO"
1061358930;"1061358930-4";"TIPO DE PAGAMENTO"
1061358930;"1061358930-62";"TIPO DE PAGAMENTO"
1061358930;"1061358930-98";"TIPO DE PAGAMENTO"
1061396980;"1061396980-21";"TIPO DE PAGAMENTO"
1061548616;"1061548616-21";"TIPO DE PAGAMENTO"
1061548616;"1061548616-39";"TIPO DE PAGAMENTO"
1061548616;"1061548616-4";"TIPO DE PAGAMENTO"
1061548616;"1061548616-62";"TIPO DE PAGAMENTO"
1061548616;"1061548616-98";"TIPO DE PAGAMENTO"
1061697247;"1061697247-39";"TIPO DE PAGAMENTO"
1061697247;"1061697247-4";"TIPO DE PAGAMENTO"
1061697247;"1061697247-62";"TIPO DE PAGAMENTO"
1061697247;"1061697247-98";"TIPO DE PAGAMENTO"
1061755654;"1061755654-39";"TIPO DE PAGAMENTO"
1061755654;"1061755654-4";"TIPO DE PAGAMENTO"
1061755654;"1061755654-62";"TIPO DE PAGAMENTO"
1061755654;"1061755654-98";"TIPO DE PAGAMENTO"
1061780063;"1061780063-12";"TIPO DE PAGAMENTO"
1061780063;"1061780063-21";"TIPO DE PAGAMENTO"
1061780063;"1061780063-39";"TIPO DE PAGAMENTO"
1061780063;"1061780063-43";"TIPO DE PAGAMENTO"
1061780063;"1061780063-62";"TIPO DE PAGAMENTO"
1061780063;"1061780063-98";"TIPO DE PAGAMENTO"
1061845068;"1061845068-12";"TIPO DE PAGAMENTO"
1061845068;"1061845068-21";"TIPO DE PAGAMENTO"
1061845068;"1061845068-39";"TIPO DE PAGAMENTO"
1061845068;"1061845068-4";"TIPO DE PAGAMENTO"
1061845068;"1061845068-43";"TIPO DE PAGAMENTO"
1061845068;"1061845068-62";"TIPO DE PAGAMENTO"
1061845068;"1061845068-98";"TIPO DE PAGAMENTO"
1061860628;"1061860628-21";"TIPO DE PAGAMENTO"
1061868394;"1061868394-21";"TIPO DE PAGAMENTO"
1061870950;"1061870950-21";"TIPO DE PAGAMENTO"
1061870950;"1061870950-39";"TIPO DE PAGAMENTO"
1061870950;"1061870950-4";"TIPO DE PAGAMENTO"
1061870950;"1061870950-62";"TIPO DE PAGAMENTO"
1061870950;"1061870950-98";"TIPO DE PAGAMENTO"
1062112633;"1062112633-39";"TIPO DE PAGAMENTO"
1062112633;"1062112633-4";"TIPO DE PAGAMENTO"
1062112633;"1062112633-62";"TIPO DE PAGAMENTO"
1062112633;"1062112633-98";"TIPO DE PAGAMENTO"
1062252141;"1062252141-21";"TIPO DE PAGAMENTO"
1062252141;"1062252141-39";"TIPO DE PAGAMENTO"
1062252141;"1062252141-4";"TIPO DE PAGAMENTO"
1062252141;"1062252141-62";"TIPO DE PAGAMENTO"
1062252141;"1062252141-98";"TIPO DE PAGAMENTO"
1062323197;"1062323197-39";"TIPO DE PAGAMENTO"
1062323197;"1062323197-4";"TIPO DE PAGAMENTO"
1062323197;"1062323197-62";"TIPO DE PAGAMENTO"
1062323197;"1062323197-98";"TIPO DE PAGAMENTO"
1062399282;"1062399282-21";"TIPO DE PAGAMENTO"
1062417060;"1062417060-12";"TIPO DE PAGAMENTO"
1062445217;"1062445217-21";"TIPO DE PAGAMENTO"
1062445217;"1062445217-39";"TIPO DE PAGAMENTO"
1062445217;"1062445217-4";"TIPO DE PAGAMENTO"
1062445217;"1062445217-62";"TIPO DE PAGAMENTO"
1062445217;"1062445217-98";"TIPO DE PAGAMENTO"
1062579698;"1062579698-21";"TIPO DE PAGAMENTO"
1062579698;"1062579698-39";"TIPO DE PAGAMENTO"
1062579698;"1062579698-4";"TIPO DE PAGAMENTO"
1062579698;"1062579698-62";"TIPO DE PAGAMENTO"
1062579698;"1062579698-98";"TIPO DE PAGAMENTO"
1062786600;"1062786600-39";"TIPO DE PAGAMENTO"
1062786600;"1062786600-4";"TIPO DE PAGAMENTO"
1062786600;"1062786600-62";"TIPO DE PAGAMENTO"
1062786600;"1062786600-98";"TIPO DE PAGAMENTO"
1062905439;"1062905439-21";"TIPO DE PAGAMENTO"
1062905439;"1062905439-39";"TIPO DE PAGAMENTO"
1062905439;"1062905439-4";"TIPO DE PAGAMENTO"
1062905439;"1062905439-62";"TIPO DE PAGAMENTO"
1062905439;"1062905439-98";"TIPO DE PAGAMENTO"
1062960626;"1062960626-21";"TIPO DE PAGAMENTO"
1063044666;"1063044666-12";"TIPO DE PAGAMENTO"
1063044666;"1063044666-21";"TIPO DE PAGAMENTO"
1063044666;"1063044666-43";"TIPO DE PAGAMENTO"
1063166630;"1063166630-39";"TIPO DE PAGAMENTO"
1063166630;"1063166630-4";"TIPO DE PAGAMENTO"
1063166630;"1063166630-62";"TIPO DE PAGAMENTO"
1063166630;"1063166630-98";"TIPO DE PAGAMENTO"
1063205759;"1063205759-21";"TIPO DE PAGAMENTO"
1063234708;"1063234708-39";"TIPO DE PAGAMENTO"
1063234708;"1063234708-4";"TIPO DE PAGAMENTO"
1063234708;"1063234708-62";"TIPO DE PAGAMENTO"
1063234708;"1063234708-98";"TIPO DE PAGAMENTO"
1063450672;"1063450672-21";"TIPO DE PAGAMENTO"
1063450672;"1063450672-39";"TIPO DE PAGAMENTO"
1063450672;"1063450672-4";"TIPO DE PAGAMENTO"
1063450672;"1063450672-62";"TIPO DE PAGAMENTO"
1063450672;"1063450672-98";"TIPO DE PAGAMENTO"
1063540060;"1063540060-39";"TIPO DE PAGAMENTO"
1063540060;"1063540060-4";"TIPO DE PAGAMENTO"
1063540060;"1063540060-62";"TIPO DE PAGAMENTO"
1063540060;"1063540060-98";"TIPO DE PAGAMENTO"
1063647042;"1063647042-12";"TIPO DE PAGAMENTO"
1063647042;"1063647042-21";"TIPO DE PAGAMENTO"
1063647042;"1063647042-43";"TIPO DE PAGAMENTO"
1063716109;"1063716109-39";"TIPO DE PAGAMENTO"
1063716109;"1063716109-4";"TIPO DE PAGAMENTO"
1063716109;"1063716109-62";"TIPO DE PAGAMENTO"
1063716109;"1063716109-98";"TIPO DE PAGAMENTO"
1064352666;"1064352666-21";"TIPO DE PAGAMENTO"
1064352666;"1064352666-39";"TIPO DE PAGAMENTO"
1064529035;"1064529035-43";"TIPO DE PAGAMENTO"
1064538336;"1064538336-39";"TIPO DE PAGAMENTO"
1064538336;"1064538336-4";"TIPO DE PAGAMENTO"
1064538336;"1064538336-62";"TIPO DE PAGAMENTO"
1064538336;"1064538336-98";"TIPO DE PAGAMENTO"
1064642311;"1064642311-39";"TIPO DE PAGAMENTO"
1064642311;"1064642311-4";"TIPO DE PAGAMENTO"
1064642311;"1064642311-62";"TIPO DE PAGAMENTO"
1064642311;"1064642311-98";"TIPO DE PAGAMENTO"
1064717494;"1064717494-98";"TIPO DE PAGAMENTO"
1064850658;"1064850658-39";"TIPO DE PAGAMENTO"
1064850658;"1064850658-4";"TIPO DE PAGAMENTO"
1064850658;"1064850658-62";"TIPO DE PAGAMENTO"
1064850658;"1064850658-98";"TIPO DE PAGAMENTO"
1064867224;"1064867224-39";"TIPO DE PAGAMENTO"
1064867224;"1064867224-4";"TIPO DE PAGAMENTO"
1064867224;"1064867224-62";"TIPO DE PAGAMENTO"
1064867224;"1064867224-98";"TIPO DE PAGAMENTO"
1064903263;"1064903263-10";"TIPO DE PAGAMENTO"
1064903263;"1064903263-11";"TIPO DE PAGAMENTO"
1064903263;"1064903263-12";"TIPO DE PAGAMENTO"
1064903263;"1064903263-20";"TIPO DE PAGAMENTO"
1064903263;"1064903263-21";"TIPO DE PAGAMENTO"
1064903263;"1064903263-3";"TIPO DE PAGAMENTO"
1064903263;"1064903263-38";"TIPO DE PAGAMENTO"
1064903263;"1064903263-39";"TIPO DE PAGAMENTO"
1064903263;"1064903263-4";"TIPO DE PAGAMENTO"
1064903263;"1064903263-41";"TIPO DE PAGAMENTO"
1064903263;"1064903263-43";"TIPO DE PAGAMENTO"
1064903263;"1064903263-61";"TIPO DE PAGAMENTO"
1064903263;"1064903263-62";"TIPO DE PAGAMENTO"
1064903263;"1064903263-94";"TIPO DE PAGAMENTO"
1064903263;"1064903263-96";"TIPO DE PAGAMENTO"
1064903263;"1064903263-97";"TIPO DE PAGAMENTO"
1064903263;"1064903263-98";"TIPO DE PAGAMENTO"
1065023160;"1065023160-39";"TIPO DE PAGAMENTO"
1065023160;"1065023160-4";"TIPO DE PAGAMENTO"
1065023160;"1065023160-62";"TIPO DE PAGAMENTO"
1065023160;"1065023160-98";"TIPO DE PAGAMENTO"
1065071890;"1065071890-39";"TIPO DE PAGAMENTO"
1065071890;"1065071890-4";"TIPO DE PAGAMENTO"
1065071890;"1065071890-62";"TIPO DE PAGAMENTO"
1065071890;"1065071890-98";"TIPO DE PAGAMENTO"
1065196218;"1065196218-39";"TIPO DE PAGAMENTO"
1065196218;"1065196218-4";"TIPO DE PAGAMENTO"
1065196218;"1065196218-62";"TIPO DE PAGAMENTO"
1065196218;"1065196218-98";"TIPO DE PAGAMENTO"
1065240608;"1065240608-39";"TIPO DE PAGAMENTO"
1065240608;"1065240608-4";"TIPO DE PAGAMENTO"
1065240608;"1065240608-62";"TIPO DE PAGAMENTO"
1065240608;"1065240608-98";"TIPO DE PAGAMENTO"
1065404813;"1065404813-21";"TIPO DE PAGAMENTO"
1065404813;"1065404813-39";"TIPO DE PAGAMENTO"
1065404813;"1065404813-4";"TIPO DE PAGAMENTO"
1065404813;"1065404813-62";"TIPO DE PAGAMENTO"
1065404813;"1065404813-98";"TIPO DE PAGAMENTO"
1065769005;"1065769005-39";"TIPO DE PAGAMENTO"
1065769005;"1065769005-4";"TIPO DE PAGAMENTO"
1065769005;"1065769005-62";"TIPO DE PAGAMENTO"
1065769005;"1065769005-98";"TIPO DE PAGAMENTO"
1065775781;"1065775781-4";"TIPO DE PAGAMENTO"
1065775781;"1065775781-98";"TIPO DE PAGAMENTO"
1065783369;"1065783369-39";"TIPO DE PAGAMENTO"
1065783369;"1065783369-4";"TIPO DE PAGAMENTO"
1065783369;"1065783369-62";"TIPO DE PAGAMENTO"
1065783369;"1065783369-98";"TIPO DE PAGAMENTO"
1065824405;"1065824405-39";"TIPO DE PAGAMENTO"
1065824405;"1065824405-4";"TIPO DE PAGAMENTO"
1065824405;"1065824405-62";"TIPO DE PAGAMENTO"
1065824405;"1065824405-98";"TIPO DE PAGAMENTO"
1066116692;"1066116692-21";"TIPO DE PAGAMENTO"
1066134321;"1066134321-39";"TIPO DE PAGAMENTO"
1066134321;"1066134321-4";"TIPO DE PAGAMENTO"
1066134321;"1066134321-62";"TIPO DE PAGAMENTO"
1066134321;"1066134321-98";"TIPO DE PAGAMENTO"
1066416416;"1066416416-39";"TIPO DE PAGAMENTO"
1066416416;"1066416416-4";"TIPO DE PAGAMENTO"
1066416416;"1066416416-62";"TIPO DE PAGAMENTO"
1066416416;"1066416416-98";"TIPO DE PAGAMENTO"
1067784184;"1067784184-10";"TIPO DE PAGAMENTO"
1067784184;"1067784184-12";"TIPO DE PAGAMENTO"
1067784184;"1067784184-40";"TIPO DE PAGAMENTO"
1067784184;"1067784184-43";"TIPO DE PAGAMENTO"
1067859931;"1067859931-39";"TIPO DE PAGAMENTO"
1067859931;"1067859931-4";"TIPO DE PAGAMENTO"
1067859931;"1067859931-62";"TIPO DE PAGAMENTO"
1067859931;"1067859931-94";"TIPO DE PAGAMENTO"
1067859931;"1067859931-97";"TIPO DE PAGAMENTO"
1067859931;"1067859931-98";"TIPO DE PAGAMENTO"
1067859940;"1067859940-39";"TIPO DE PAGAMENTO"
1067859940;"1067859940-4";"TIPO DE PAGAMENTO"
1067859940;"1067859940-62";"TIPO DE PAGAMENTO"
1067859940;"1067859940-94";"TIPO DE PAGAMENTO"
1067859940;"1067859940-97";"TIPO DE PAGAMENTO"
1067859940;"1067859940-98";"TIPO DE PAGAMENTO"
1067859958;"1067859958-39";"TIPO DE PAGAMENTO"
1067859958;"1067859958-4";"TIPO DE PAGAMENTO"
1067859958;"1067859958-62";"TIPO DE PAGAMENTO"
1067859958;"1067859958-94";"TIPO DE PAGAMENTO"
1067859958;"1067859958-97";"TIPO DE PAGAMENTO"
1067859958;"1067859958-98";"TIPO DE PAGAMENTO"
1067859966;"1067859966-39";"TIPO DE PAGAMENTO"
1067859966;"1067859966-4";"TIPO DE PAGAMENTO"
1067859966;"1067859966-62";"TIPO DE PAGAMENTO"
1067859966;"1067859966-94";"TIPO DE PAGAMENTO"
1067859966;"1067859966-97";"TIPO DE PAGAMENTO"
1067859966;"1067859966-98";"TIPO DE PAGAMENTO"
1068365231;"1068365231-40";"TIPO DE PAGAMENTO"
1068666509;"1068666509-10";"TIPO DE PAGAMENTO"
1068666509;"1068666509-11";"TIPO DE PAGAMENTO"
1068666509;"1068666509-12";"TIPO DE PAGAMENTO"
1068666509;"1068666509-20";"TIPO DE PAGAMENTO"
1068666509;"1068666509-21";"TIPO DE PAGAMENTO"
1068666509;"1068666509-3";"TIPO DE PAGAMENTO"
1068666509;"1068666509-38";"TIPO DE PAGAMENTO"
1068666509;"1068666509-39";"TIPO DE PAGAMENTO"
1068666509;"1068666509-4";"TIPO DE PAGAMENTO"
1068666509;"1068666509-40";"TIPO DE PAGAMENTO"
1068666509;"1068666509-41";"TIPO DE PAGAMENTO"
1068666509;"1068666509-43";"TIPO DE PAGAMENTO"
1068666509;"1068666509-61";"TIPO DE PAGAMENTO"
1068666509;"1068666509-62";"TIPO DE PAGAMENTO"
1068666509;"1068666509-94";"TIPO DE PAGAMENTO"
1068666509;"1068666509-96";"TIPO DE PAGAMENTO"
1068666509;"1068666509-97";"TIPO DE PAGAMENTO"
1068666509;"1068666509-98";"TIPO DE PAGAMENTO"
1069124076;"1069124076-12";"TIPO DE PAGAMENTO"
1069124076;"1069124076-21";"TIPO DE PAGAMENTO"
1069124076;"1069124076-39";"TIPO DE PAGAMENTO"
1069124076;"1069124076-4";"TIPO DE PAGAMENTO"
1069124076;"1069124076-43";"TIPO DE PAGAMENTO"
1069124076;"1069124076-62";"TIPO DE PAGAMENTO"
1069124076;"1069124076-98";"TIPO DE PAGAMENTO"
1069384302;"1069384302-10";"TIPO DE PAGAMENTO"
1069384302;"1069384302-11";"TIPO DE PAGAMENTO"
1069384302;"1069384302-12";"TIPO DE PAGAMENTO"
1069384302;"1069384302-20";"TIPO DE PAGAMENTO"
1069384302;"1069384302-21";"TIPO DE PAGAMENTO"
1069384302;"1069384302-3";"TIPO DE PAGAMENTO"
1069384302;"1069384302-38";"TIPO DE PAGAMENTO"
1069384302;"1069384302-39";"TIPO DE PAGAMENTO"
1069384302;"1069384302-4";"TIPO DE PAGAMENTO"
1069384302;"1069384302-40";"TIPO DE PAGAMENTO"
1069384302;"1069384302-41";"TIPO DE PAGAMENTO"
1069384302;"1069384302-43";"TIPO DE PAGAMENTO"
1069384302;"1069384302-61";"TIPO DE PAGAMENTO"
1069384302;"1069384302-62";"TIPO DE PAGAMENTO"
1069384302;"1069384302-94";"TIPO DE PAGAMENTO"
1069384302;"1069384302-96";"TIPO DE PAGAMENTO"
1069384302;"1069384302-97";"TIPO DE PAGAMENTO"
1069384302;"1069384302-98";"TIPO DE PAGAMENTO"
1070023040;"1070023040-12";"TIPO DE PAGAMENTO"
1070185652;"1070185652-21";"TIPO DE PAGAMENTO"
1070432234;"1070432234-10";"TIPO DE PAGAMENTO"
1070432234;"1070432234-11";"TIPO DE PAGAMENTO"
1070432234;"1070432234-12";"TIPO DE PAGAMENTO"
1070432234;"1070432234-20";"TIPO DE PAGAMENTO"
1070432234;"1070432234-21";"TIPO DE PAGAMENTO"
1070432234;"1070432234-3";"TIPO DE PAGAMENTO"
1070432234;"1070432234-38";"TIPO DE PAGAMENTO"
1070432234;"1070432234-40";"TIPO DE PAGAMENTO"
1070432234;"1070432234-41";"TIPO DE PAGAMENTO"
1070432234;"1070432234-43";"TIPO DE PAGAMENTO"
1070432234;"1070432234-61";"TIPO DE PAGAMENTO"
1070432234;"1070432234-62";"TIPO DE PAGAMENTO"
1070432234;"1070432234-94";"TIPO DE PAGAMENTO"
1070432234;"1070432234-96";"TIPO DE PAGAMENTO"
1070432234;"1070432234-97";"TIPO DE PAGAMENTO"
1070634457;"1070634457-21";"TIPO DE PAGAMENTO"
1070833174;"1070833174-21";"TIPO DE PAGAMENTO"
1070836017;"1070836017-12";"TIPO DE PAGAMENTO"
1070836017;"1070836017-21";"TIPO DE PAGAMENTO"
1070836017;"1070836017-39";"TIPO DE PAGAMENTO"
1070836017;"1070836017-4";"TIPO DE PAGAMENTO"
1070836017;"1070836017-43";"TIPO DE PAGAMENTO"
1070836017;"1070836017-62";"TIPO DE PAGAMENTO"
1070836017;"1070836017-98";"TIPO DE PAGAMENTO"
1071071162;"1071071162-12";"TIPO DE PAGAMENTO"
1071071162;"1071071162-21";"TIPO DE PAGAMENTO"
1071071162;"1071071162-43";"TIPO DE PAGAMENTO"
1071219739;"1071219739-21";"TIPO DE PAGAMENTO"
1071219739;"1071219739-39";"TIPO DE PAGAMENTO"
1071219739;"1071219739-4";"TIPO DE PAGAMENTO"
1071219739;"1071219739-62";"TIPO DE PAGAMENTO"
1071219739;"1071219739-98";"TIPO DE PAGAMENTO"
1071454541;"1071454541-43";"TIPO DE PAGAMENTO"
1071576310;"1071576310-21";"TIPO DE PAGAMENTO"
1071576310;"1071576310-39";"TIPO DE PAGAMENTO"
1071576310;"1071576310-4";"TIPO DE PAGAMENTO"
1071576310;"1071576310-98";"TIPO DE PAGAMENTO"
1071597083;"1071597083-39";"TIPO DE PAGAMENTO"
1071597083;"1071597083-4";"TIPO DE PAGAMENTO"
1071597083;"1071597083-62";"TIPO DE PAGAMENTO"
1071597083;"1071597083-98";"TIPO DE PAGAMENTO"
1071752143;"1071752143-12";"TIPO DE PAGAMENTO"
1071752143;"1071752143-21";"TIPO DE PAGAMENTO"
1071752143;"1071752143-39";"TIPO DE PAGAMENTO"
1071752143;"1071752143-4";"TIPO DE PAGAMENTO"
1071752143;"1071752143-43";"TIPO DE PAGAMENTO"
1071752143;"1071752143-62";"TIPO DE PAGAMENTO"
1071752143;"1071752143-98";"TIPO DE PAGAMENTO"
1072172973;"1072172973-21";"TIPO DE PAGAMENTO"
1072172973;"1072172973-39";"TIPO DE PAGAMENTO"
1072172973;"1072172973-4";"TIPO DE PAGAMENTO"
1072172973;"1072172973-62";"TIPO DE PAGAMENTO"
1072172973;"1072172973-98";"TIPO DE PAGAMENTO"
1072315723;"1072315723-21";"TIPO DE PAGAMENTO"
1072315723;"1072315723-39";"TIPO DE PAGAMENTO"
1072315723;"1072315723-4";"TIPO DE PAGAMENTO"
1072315723;"1072315723-62";"TIPO DE PAGAMENTO"
1072315723;"1072315723-98";"TIPO DE PAGAMENTO"
1072338278;"1072338278-39";"TIPO DE PAGAMENTO"
1072338278;"1072338278-4";"TIPO DE PAGAMENTO"
1072338278;"1072338278-62";"TIPO DE PAGAMENTO"
1072338278;"1072338278-98";"TIPO DE PAGAMENTO"
1072408047;"1072408047-12";"TIPO DE PAGAMENTO"
1072408047;"1072408047-21";"TIPO DE PAGAMENTO"
1072408047;"1072408047-43";"TIPO DE PAGAMENTO"
1072444264;"1072444264-21";"TIPO DE PAGAMENTO"
1072444264;"1072444264-39";"TIPO DE PAGAMENTO"
1072444264;"1072444264-4";"TIPO DE PAGAMENTO"
1072444264;"1072444264-62";"TIPO DE PAGAMENTO"
1072444264;"1072444264-98";"TIPO DE PAGAMENTO"
1072468708;"1072468708-10";"TIPO DE PAGAMENTO"
1072468708;"1072468708-11";"TIPO DE PAGAMENTO"
1072468708;"1072468708-12";"TIPO DE PAGAMENTO"
1072468708;"1072468708-20";"TIPO DE PAGAMENTO"
1072468708;"1072468708-21";"TIPO DE PAGAMENTO"
1072468708;"1072468708-3";"TIPO DE PAGAMENTO"
1072468708;"1072468708-39";"TIPO DE PAGAMENTO"
1072468708;"1072468708-4";"TIPO DE PAGAMENTO"
1072468708;"1072468708-41";"TIPO DE PAGAMENTO"
1072468708;"1072468708-43";"TIPO DE PAGAMENTO"
1072468708;"1072468708-62";"TIPO DE PAGAMENTO"
1072468708;"1072468708-94";"TIPO DE PAGAMENTO"
1072468708;"1072468708-96";"TIPO DE PAGAMENTO"
1072468708;"1072468708-97";"TIPO DE PAGAMENTO"
1072468708;"1072468708-98";"TIPO DE PAGAMENTO"
1072529286;"1072529286-39";"TIPO DE PAGAMENTO"
1072529286;"1072529286-4";"TIPO DE PAGAMENTO"
1072529286;"1072529286-62";"TIPO DE PAGAMENTO"
1072529286;"1072529286-98";"TIPO DE PAGAMENTO"
1072566424;"1072566424-12";"TIPO DE PAGAMENTO"
1072566424;"1072566424-43";"TIPO DE PAGAMENTO"
1072605217;"1072605217-21";"TIPO DE PAGAMENTO"
1072625200;"1072625200-12";"TIPO DE PAGAMENTO"
1072625200;"1072625200-21";"TIPO DE PAGAMENTO"
1072625200;"1072625200-43";"TIPO DE PAGAMENTO"
1073044049;"1073044049-12";"TIPO DE PAGAMENTO"
1073044049;"1073044049-43";"TIPO DE PAGAMENTO"
1073056551;"1073056551-39";"TIPO DE PAGAMENTO"
1073056551;"1073056551-4";"TIPO DE PAGAMENTO"
1073056551;"1073056551-62";"TIPO DE PAGAMENTO"
1073056551;"1073056551-98";"TIPO DE PAGAMENTO"
1073269059;"1073269059-39";"TIPO DE PAGAMENTO"
1073269059;"1073269059-4";"TIPO DE PAGAMENTO"
1073269059;"1073269059-62";"TIPO DE PAGAMENTO"
1073269059;"1073269059-98";"TIPO DE PAGAMENTO"
1073271517;"1073271517-39";"TIPO DE PAGAMENTO"
1073271517;"1073271517-4";"TIPO DE PAGAMENTO"
1073271517;"1073271517-62";"TIPO DE PAGAMENTO"
1073271517;"1073271517-98";"TIPO DE PAGAMENTO"
1073404304;"1073404304-10";"TIPO DE PAGAMENTO"
1073404304;"1073404304-11";"TIPO DE PAGAMENTO"
1073404304;"1073404304-12";"TIPO DE PAGAMENTO"
1073404304;"1073404304-20";"TIPO DE PAGAMENTO"
1073404304;"1073404304-21";"TIPO DE PAGAMENTO"
1073404304;"1073404304-3";"TIPO DE PAGAMENTO"
1073404304;"1073404304-38";"TIPO DE PAGAMENTO"
1073404304;"1073404304-39";"TIPO DE PAGAMENTO"
1073404304;"1073404304-4";"TIPO DE PAGAMENTO"
1073404304;"1073404304-40";"TIPO DE PAGAMENTO"
1073404304;"1073404304-41";"TIPO DE PAGAMENTO"
1073404304;"1073404304-43";"TIPO DE PAGAMENTO"
1073404304;"1073404304-61";"TIPO DE PAGAMENTO"
1073404304;"1073404304-62";"TIPO DE PAGAMENTO"
1073404304;"1073404304-94";"TIPO DE PAGAMENTO"
1073404304;"1073404304-96";"TIPO DE PAGAMENTO"
1073404304;"1073404304-97";"TIPO DE PAGAMENTO"
1073404304;"1073404304-98";"TIPO DE PAGAMENTO"
1073767067;"1073767067-10";"TIPO DE PAGAMENTO"
1073767067;"1073767067-11";"TIPO DE PAGAMENTO"
1073767067;"1073767067-12";"TIPO DE PAGAMENTO"
1073767067;"1073767067-20";"TIPO DE PAGAMENTO"
1073767067;"1073767067-38";"TIPO DE PAGAMENTO"
1073767067;"1073767067-39";"TIPO DE PAGAMENTO"
1073767067;"1073767067-4";"TIPO DE PAGAMENTO"
1073767067;"1073767067-40";"TIPO DE PAGAMENTO"
1073767067;"1073767067-41";"TIPO DE PAGAMENTO"
1073767067;"1073767067-43";"TIPO DE PAGAMENTO"
1073767067;"1073767067-61";"TIPO DE PAGAMENTO"
1073767067;"1073767067-62";"TIPO DE PAGAMENTO"
1073767067;"1073767067-98";"TIPO DE PAGAMENTO"
1073824281;"1073824281-39";"TIPO DE PAGAMENTO"
1073824281;"1073824281-4";"TIPO DE PAGAMENTO"
1073824281;"1073824281-62";"TIPO DE PAGAMENTO"
1073824281;"1073824281-98";"TIPO DE PAGAMENTO"
1073874610;"1073874610-12";"TIPO DE PAGAMENTO"
1073874610;"1073874610-21";"TIPO DE PAGAMENTO"
1073874610;"1073874610-39";"TIPO DE PAGAMENTO"
1073874610;"1073874610-4";"TIPO DE PAGAMENTO"
1073874610;"1073874610-43";"TIPO DE PAGAMENTO"
1073874610;"1073874610-62";"TIPO DE PAGAMENTO"
1073874610;"1073874610-98";"TIPO DE PAGAMENTO"
1074065406;"1074065406-39";"TIPO DE PAGAMENTO"
1074065406;"1074065406-4";"TIPO DE PAGAMENTO"
1074065406;"1074065406-62";"TIPO DE PAGAMENTO"
1074065406;"1074065406-98";"TIPO DE PAGAMENTO"
1074449875;"1074449875-39";"TIPO DE PAGAMENTO"
1074449875;"1074449875-4";"TIPO DE PAGAMENTO"
1074449875;"1074449875-62";"TIPO DE PAGAMENTO"
1074449875;"1074449875-98";"TIPO DE PAGAMENTO"
1074466010;"1074466010-10";"TIPO DE PAGAMENTO"
1074466010;"1074466010-11";"TIPO DE PAGAMENTO"
1074466010;"1074466010-12";"TIPO DE PAGAMENTO"
1074466010;"1074466010-20";"TIPO DE PAGAMENTO"
1074466010;"1074466010-21";"TIPO DE PAGAMENTO"
1074466010;"1074466010-3";"TIPO DE PAGAMENTO"
1074466010;"1074466010-38";"TIPO DE PAGAMENTO"
1074466010;"1074466010-39";"TIPO DE PAGAMENTO"
1074466010;"1074466010-4";"TIPO DE PAGAMENTO"
1074466010;"1074466010-41";"TIPO DE PAGAMENTO"
1074466010;"1074466010-43";"TIPO DE PAGAMENTO"
1074466010;"1074466010-61";"TIPO DE PAGAMENTO"
1074466010;"1074466010-62";"TIPO DE PAGAMENTO"
1074466010;"1074466010-94";"TIPO DE PAGAMENTO"
1074466010;"1074466010-96";"TIPO DE PAGAMENTO"
1074466010;"1074466010-97";"TIPO DE PAGAMENTO"
1074466010;"1074466010-98";"TIPO DE PAGAMENTO"
1074540198;"1074540198-10";"TIPO DE PAGAMENTO"
1074540198;"1074540198-11";"TIPO DE PAGAMENTO"
1074540198;"1074540198-12";"TIPO DE PAGAMENTO"
1074540198;"1074540198-20";"TIPO DE PAGAMENTO"
1074540198;"1074540198-21";"TIPO DE PAGAMENTO"
1074540198;"1074540198-40";"TIPO DE PAGAMENTO"
1074540198;"1074540198-41";"TIPO DE PAGAMENTO"
1074540198;"1074540198-43";"TIPO DE PAGAMENTO"
1074712118;"1074712118-39";"TIPO DE PAGAMENTO"
1074712118;"1074712118-4";"TIPO DE PAGAMENTO"
1074712118;"1074712118-62";"TIPO DE PAGAMENTO"
1074712118;"1074712118-94";"TIPO DE PAGAMENTO"
1074712118;"1074712118-97";"TIPO DE PAGAMENTO"
