#EC;BANDEIRA;CAMPO;VALOR_STAR;VALOR_SEC;EC_MATRIZ
"1014277547";"MAS";"TRAVA";"N";"S";"1014277547"
"1014278764";"MAS";"TRAVA";"S";"N";"1014278764"
"1014278829";"MAS";"TRAVA";"S";"N";"1014278829"
"1014284101";"MAS";"TRAVA";"S";"N";"1014284101"
"1014284764";"MAS";"TRAVA";"S";"N";"1014284764"
"1014288379";"MAS";"TRAVA";"S";"N";"1014288379"
"1014288662";"MAS";"TRAVA";"S";"N";"1014288662"
"1014289030";"MAS";"TRAVA";"S";"N";"1014289030"
"1014306334";"MAS";"TRAVA";"S";"N";"1065669051"
"1014308892";"MAS";"TRAVA";"N";"S";"1014308892"
"1014311079";"DIN";"TRAVA";"S";"N";"1014311079"
"1014317786";"MAS";"TRAVA";"N";"S";"1014317786"
"1014318030";"MAS";"TRAVA";"S";"N";"1014318030"
"1014318030";"VIS";"TRAVA";"S";"N";"1014318030"
"1014320906";"MAS";"TRAVA";"S";"N";"1014320906"
"1014321872";"MAS";"TRAVA";"N";"S";"1014321872"
"1014324391";"MAS";"TRAVA";"S";"N";"1014324391"
"1014324936";"MAS";"TRAVA";"N";"S";"1014324936"
"1014327404";"MAS";"TRAVA";"S";"N";"1014327404"
"1014328192";"MAS";"TRAVA";"S";"N";"1014328192"
"1014328192";"VIS";"TRAVA";"S";"N";"1014328192"
"1014342136";"MAS";"TRAVA";"S";"N";"1014342136"
"1014342853";"MAS";"TRAVA";"S";"N";"1014342853"
"1014344279";"MAS";"TRAVA";"N";"S";"1014344279"
"1014344481";"MAS";"TRAVA";"S";"N";"1014344481"
"1014349025";"MAS";"TRAVA";"S";"N";"1014349025"
"1014356757";"MAS";"TRAVA";"S";"N";"1014356757"
"1014357249";"MAS";"TRAVA";"S";"N";"1014357249"
"1014358997";"MAS";"TRAVA";"N";"S";"1014358997"
"1014361068";"MAS";"TRAVA";"S";"N";"1014361068"
"1014365225";"MAS";"TRAVA";"S";"N";"1014365225"
"1014370318";"MAS";"TRAVA";"S";"N";"1014370318"
"1014371039";"MAS";"TRAVA";"S";"N";"1014371039"
"1014375930";"DIN";"TRAVA";"S";"N";"1014375930"
"1014380364";"MAS";"TRAVA";"S";"N";"1014380364"
"1014381034";"MAS";"TRAVA";"S";"N";"1014381034"
"1014384815";"AME";"TRAVA";"S";"N";"1014384815"
"1014389760";"MAS";"TRAVA";"N";"S";"1012473772"
"1014389760";"VIS";"TRAVA";"N";"S";"1012473772"
"1014394233";"MAS";"TRAVA";"S";"N";"1014394233"
"1014394330";"MAS";"TRAVA";"S";"N";"1014394330"
"1014394870";"MAS";"TRAVA";"S";"N";"1014394870"
"1014395841";"MAS";"TRAVA";"N";"S";"1014395841"
"1014396627";"MAS";"TRAVA";"N";"S";"1014396627"
"1014397240";"DIN";"TRAVA";"S";"N";"1014397240"
"1014403852";"MAS";"TRAVA";"S";"N";"1023844629"
"1014404956";"MAS";"TRAVA";"S";"N";"1014404956"
"1014414285";"MAS";"TRAVA";"N";"S";"1014414285"
"1014414374";"MAS";"TRAVA";"S";"N";"1014414374"
"1014415168";"MAS";"TRAVA";"S";"N";"1014415168"
"1014416636";"MAS";"TRAVA";"S";"N";"1014416636"
"1014419201";"MAS";"TRAVA";"S";"N";"1014419201"
"1014431287";"MAS";"TRAVA";"N";"S";"1014431287"
"1014431570";"MAS";"TRAVA";"S";"N";"1014362641"
"1014432330";"MAS";"TRAVA";"N";"S";"1014432330"
"1014433158";"MAS";"TRAVA";"S";"N";"1014433158"
"1014434901";"VIS";"TRAVA";"S";"N";"1014434901"
"1014434944";"MAS";"TRAVA";"S";"N";"1014434944"
"1014436904";"MAS";"TRAVA";"N";"S";"1014436904"
"1014442181";"MAS";"TRAVA";"S";"N";"1014442181"
"1014442467";"MAS";"TRAVA";"N";"S";"1014442467"
"1014443315";"MAS";"TRAVA";"S";"N";"1014443315"
"1014443650";"MAS";"TRAVA";"S";"N";"1014443650"
"1014448430";"MAS";"TRAVA";"S";"N";"1014448430"
"1014449135";"MAS";"TRAVA";"S";"N";"1014449135"
"1014449836";"MAS";"TRAVA";"S";"N";"1014449836"
"1014453256";"MAS";"TRAVA";"S";"N";"1014453256"
"1014453760";"DIN";"TRAVA";"S";"N";"1014453760"
"1014460040";"MAS";"TRAVA";"N";"S";"1014460040"
"1014461160";"MAS";"TRAVA";"S";"N";"1014461160"
"1014461160";"VIS";"TRAVA";"S";"N";"1014461160"
"1014463480";"VIS";"TRAVA";"S";"N";"1014463480"
"1014464754";"MAS";"TRAVA";"S";"N";"1014464754"
"1014467460";"MAS";"TRAVA";"S";"N";"1009609413"
"1014478984";"MAS";"TRAVA";"S";"N";"1014478984"
"1014479778";"MAS";"TRAVA";"S";"N";"1014479778"
"1014488513";"MAS";"TRAVA";"S";"N";"1014488513"
"1014488564";"MAS";"TRAVA";"S";"N";"1014488564"
"1014489544";"MAS";"TRAVA";"S";"N";"1014489544"
"1014496753";"MAS";"TRAVA";"S";"N";"1014496753"
"1014498721";"MAS";"TRAVA";"S";"N";"1014498721"
"1014499388";"MAS";"TRAVA";"N";"S";"1014499388"
"1014501749";"MAS";"TRAVA";"S";"N";"1014501749"
"1014503962";"MAS";"TRAVA";"S";"N";"1014503962"
"1014504276";"MAS";"TRAVA";"S";"N";"1014504276"
"1014504462";"MAS";"TRAVA";"S";"N";"1014504462"
"1014506546";"MAS";"TRAVA";"S";"N";"1014506546"
"1014507127";"MAS";"TRAVA";"S";"N";"1014507127"
"1014509987";"AME";"TRAVA";"S";"N";"1014509987"
"1014512066";"MAS";"TRAVA";"S";"N";"1014512066"
"1014512457";"MAS";"TRAVA";"S";"N";"1014512457"
"1014513372";"MAS";"TRAVA";"S";"N";"1014513372"
"1014522070";"MAS";"TRAVA";"N";"S";"1014522070"
"1014522070";"VIS";"TRAVA";"N";"S";"1014522070"
"1014522878";"MAS";"TRAVA";"S";"N";"1014522878"
"1014524340";"MAS";"TRAVA";"S";"N";"1014524340"
"1014535643";"MAS";"TRAVA";"S";"N";"1014535643"
"1014539215";"MAS";"TRAVA";"N";"S";"1014539215"
"1014539215";"VIS";"TRAVA";"N";"S";"1014539215"
"1014544863";"MAS";"TRAVA";"N";"S";"1014544863"
"1014544863";"VIS";"TRAVA";"N";"S";"1014544863"
"1014548427";"MAS";"TRAVA";"S";"N";"1014548427"
"1014548664";"DIN";"TRAVA";"S";"N";"1014548664"
"1014551703";"MAS";"TRAVA";"N";"S";"1014551703"
"1014552394";"MAS";"TRAVA";"N";"S";"1014552394"
"1014565593";"MAS";"TRAVA";"S";"N";"1014565593"
"1014569491";"MAS";"TRAVA";"S";"N";"1014569491"
"1014574100";"MAS";"TRAVA";"S";"N";"1014574100"
"1014579780";"MAS";"TRAVA";"S";"N";"1014579780"
"1014589956";"MAS";"TRAVA";"S";"N";"1014589956"
"1014590873";"MAS";"TRAVA";"S";"N";"1014590873"
"1014595190";"VIS";"TRAVA";"N";"S";"1014595190"
"1014600020";"MAS";"TRAVA";"S";"N";"1014600020"
"1014600402";"MAS";"TRAVA";"S";"N";"1014600402"
"1014602430";"MAS";"TRAVA";"S";"N";"1014602430"
"1014602472";"MAS";"TRAVA";"S";"N";"1014602472"
"1014608390";"MAS";"TRAVA";"S";"N";"1014608390"
"1014610670";"MAS";"TRAVA";"N";"S";"1014610670"
"1014610998";"MAS";"TRAVA";"S";"N";"1014610998"
"1014613741";"MAS";"TRAVA";"S";"N";"1014613741"
"1014615370";"MAS";"TRAVA";"N";"S";"1014615370"
"1014616295";"AME";"TRAVA";"S";"N";"1014616295"
"1014623178";"MAS";"TRAVA";"S";"N";"1014623178"
"1014625308";"MAS";"TRAVA";"N";"S";"1014625308"
"1014626274";"MAS";"TRAVA";"S";"N";"1014626274"
"1014629079";"MAS";"TRAVA";"S";"N";"1014629079"
"1014629966";"MAS";"TRAVA";"S";"N";"1014629966"
"1014630018";"MAS";"TRAVA";"S";"N";"1014630018"
"1014632029";"DIN";"TRAVA";"S";"N";"1014632029"
"1014634196";"MAS";"TRAVA";"N";"S";"1014634196"
"1014634196";"VIS";"TRAVA";"N";"S";"1014634196"
"1014636040";"MAS";"TRAVA";"S";"N";"1014636040"
"1014644540";"MAS";"TRAVA";"S";"N";"1014644540"
"1014655088";"MAS";"TRAVA";"N";"S";"1014655088"
"1014662793";"MAS";"TRAVA";"S";"N";"1014662793"
"1014669151";"MAS";"TRAVA";"S";"N";"1014669151"
"1014674511";"AME";"TRAVA";"S";"N";"1014674511"
"1014680104";"MAS";"TRAVA";"S";"N";"1014680104"
"1014683359";"MAS";"TRAVA";"S";"N";"1014683359"
"1014686889";"VIS";"TRAVA";"S";"N";"1014686889"
"1014687095";"MAS";"TRAVA";"S";"N";"1014687095"
"1014689497";"MAS";"TRAVA";"S";"N";"1014689497"
"1014692528";"MAS";"TRAVA";"S";"N";"1014692528"
"1014696060";"MAS";"TRAVA";"S";"N";"1014696060"
"1014697414";"MAS";"TRAVA";"S";"N";"1014697414"
"1014704593";"MAS";"TRAVA";"S";"N";"1014704593"
"1014707983";"MAS";"TRAVA";"S";"N";"1014707983"
"1014709382";"MAS";"TRAVA";"N";"S";"1014709382"
"1014710399";"MAS";"TRAVA";"S";"N";"1014710399"
"1014710585";"MAS";"TRAVA";"S";"N";"1014710585"
"1014710585";"VIS";"TRAVA";"S";"N";"1014710585"
"1014726791";"MAS";"TRAVA";"S";"N";"1014726791"
"1014728638";"MAS";"TRAVA";"N";"S";"1014728638"
"1014728794";"MAS";"TRAVA";"N";"S";"1014728794"
"1014732260";"MAS";"TRAVA";"N";"S";"1014732260"
"1014734921";"MAS";"TRAVA";"S";"N";"1014734921"
"1014738854";"MAS";"TRAVA";"N";"S";"1014738854"
"1014738854";"VIS";"TRAVA";"N";"S";"1014738854"
"1014746083";"MAS";"TRAVA";"N";"S";"1014746083"
"1014746490";"MAS";"TRAVA";"N";"S";"1014746490"
"1014748205";"MAS";"TRAVA";"N";"S";"1014748205"
"1014754272";"MAS";"TRAVA";"N";"S";"1014754272"
"1014764111";"MAS";"TRAVA";"S";"N";"1014764111"
"1014767480";"MAS";"TRAVA";"S";"N";"1014767480"
"1014770103";"MAS";"TRAVA";"S";"N";"1014770103"
"1014770820";"MAS";"TRAVA";"S";"N";"1014770820"
"1014771665";"MAS";"TRAVA";"S";"N";"1014771665"
"1014772157";"MAS";"TRAVA";"S";"N";"1014772157"
"1014774990";"MAS";"TRAVA";"S";"N";"1014774990"
"1014777604";"MAS";"TRAVA";"N";"S";"1014777604"
"1014777604";"VIS";"TRAVA";"N";"S";"1014777604"
"1014777892";"MAS";"TRAVA";"S";"N";"1014777892"
"1014781377";"MAS";"TRAVA";"S";"N";"1014781377"
"1014782713";"MAS";"TRAVA";"S";"N";"1014782713"
"1014786239";"MAS";"TRAVA";"S";"N";"1014786239"
"1014786956";"MAS";"TRAVA";"N";"S";"1014786956"
"1014791925";"MAS";"TRAVA";"S";"N";"1014791925"
"1014793537";"MAS";"TRAVA";"S";"N";"1014793537"
"1014799918";"VIS";"TRAVA";"N";"S";"1014799918"
"1014800886";"MAS";"TRAVA";"S";"N";"1014800886"
"1014802358";"DIN";"TRAVA";"S";"N";"1014802358"
"1014802790";"MAS";"TRAVA";"S";"N";"1014802790"
"1014803400";"MAS";"TRAVA";"N";"S";"1014803400"
"1014804377";"MAS";"TRAVA";"N";"S";"1014804377"
"1014804377";"VIS";"TRAVA";"N";"S";"1014804377"
"1014809514";"MAS";"TRAVA";"N";"S";"1014809514"
"1014810890";"MAS";"TRAVA";"S";"N";"1014810890"
"1014811462";"MAS";"TRAVA";"S";"N";"1014811462"
"1014820003";"MAS";"TRAVA";"N";"S";"1014820003"
"1014824610";"MAS";"TRAVA";"S";"N";"1014824610"
"1014825200";"MAS";"TRAVA";"S";"N";"1014825200"
"1014825420";"MAS";"TRAVA";"N";"S";"1014825420"
"1014831692";"MAS";"TRAVA";"S";"N";"1014831692"
"1014833350";"MAS";"TRAVA";"S";"N";"1014833350"
"1014833652";"MAS";"TRAVA";"S";"N";"1014833652"
"1014833776";"MAS";"TRAVA";"S";"N";"1014833776"
"1014834055";"MAS";"TRAVA";"S";"N";"1014834055"
"1014834306";"MAS";"TRAVA";"S";"N";"1014834306"
"1014835477";"MAS";"TRAVA";"S";"N";"1014835477"
"1014836473";"MAS";"TRAVA";"N";"S";"1014836473"
"1014837089";"MAS";"TRAVA";"S";"N";"1014837089"
"1014841302";"MAS";"TRAVA";"S";"N";"1014841302"
"1014844204";"MAS";"TRAVA";"S";"N";"1014844204"
"1014845332";"MAS";"TRAVA";"S";"N";"1014845332"
"1014845332";"VIS";"TRAVA";"S";"N";"1014845332"
"1014848340";"DIN";"TRAVA";"S";"N";"1014848340"
"1014851685";"MAS";"TRAVA";"N";"S";"1014851685"
"1014853297";"VIS";"TRAVA";"N";"S";"1014853297"
"1014861117";"MAS";"TRAVA";"N";"S";"1014861117"
"1014862555";"MAS";"TRAVA";"N";"S";"1014862555"
"1014862555";"VIS";"TRAVA";"N";"S";"1014862555"
"1014865856";"MAS";"TRAVA";"S";"N";"1014865856"
"1014866216";"MAS";"TRAVA";"S";"N";"1014866216"
"1014866330";"MAS";"TRAVA";"N";"S";"1014866330"
"1014867336";"MAS";"TRAVA";"N";"S";"1014867336"
"1014872364";"MAS";"TRAVA";"S";"N";"1014872364"
"1014873239";"MAS";"TRAVA";"S";"N";"1014873239"
"1014877498";"MAS";"TRAVA";"S";"N";"1014877498"
"1014879601";"MAS";"TRAVA";"S";"N";"1014879601"
"1014889348";"DIN";"TRAVA";"N";"S";"1014889348"
"1014891598";"VIS";"TRAVA";"N";"S";"1014891598"
"1014891903";"MAS";"TRAVA";"S";"N";"1014891903"
"1014902042";"MAS";"TRAVA";"S";"N";"1014902042"
"1014904096";"MAS";"TRAVA";"S";"N";"1014904096"
"1014904215";"DIN";"TRAVA";"S";"N";"1014904215"
"1014904231";"MAS";"TRAVA";"S";"N";"1014904231"
"1014913990";"MAS";"TRAVA";"N";"S";"1014913990"
"1014916930";"MAS";"TRAVA";"S";"N";"1014916930"
"1014917813";"DIN";"TRAVA";"N";"S";"1014917813"
"1014920989";"MAS";"TRAVA";"S";"N";"1014920989"
"1014923520";"MAS";"TRAVA";"S";"N";"1014923520"
"1014924020";"AME";"TRAVA";"S";"N";"1014924020"
"1014925859";"MAS";"TRAVA";"S";"N";"1014925859"
"1014927096";"MAS";"TRAVA";"N";"S";"1014927096"
"1014928084";"MAS";"TRAVA";"N";"S";"1014928084"
"1014928610";"MAS";"TRAVA";"S";"N";"1014928610"
"1014928971";"MAS";"TRAVA";"S";"N";"1014928971"
"1014934351";"MAS";"TRAVA";"S";"N";"1014934351"
"1014937172";"VIS";"TRAVA";"N";"S";"1014937172"
"1014944055";"MAS";"TRAVA";"S";"N";"1014944055"
"1014950446";"MAS";"TRAVA";"S";"N";"1014950446"
"1014953798";"MAS";"TRAVA";"N";"S";"1014953798"
"1014955464";"MAS";"TRAVA";"S";"N";"1014955464"
"1014956991";"MAS";"TRAVA";"S";"N";"1014956991"
"1014957181";"MAS";"TRAVA";"S";"N";"1014957181"
"1014957246";"MAS";"TRAVA";"S";"N";"1014957246"
"1014962649";"MAS";"TRAVA";"S";"N";"1014962649"
"1014967578";"MAS";"TRAVA";"S";"N";"1014967578"
"1014967993";"MAS";"TRAVA";"N";"S";"1014967993"
"1014967993";"VIS";"TRAVA";"N";"S";"1014967993"
"1014971230";"MAS";"TRAVA";"S";"N";"1014971230"
"1014973659";"DIN";"TRAVA";"S";"N";"1014973659"
"1014975554";"MAS";"TRAVA";"N";"S";"1014975554"
"1014978120";"MAS";"TRAVA";"S";"N";"1014978120"
"1014978308";"MAS";"TRAVA";"S";"N";"1014978308"
"1014982305";"MAS";"TRAVA";"N";"S";"1014982305"
"1014983816";"MAS";"TRAVA";"S";"N";"1014983816"
"1014986050";"MAS";"TRAVA";"S";"N";"1014986050"
"1014991797";"DIN";"TRAVA";"S";"N";"1014991797"
"1014991860";"MAS";"TRAVA";"N";"S";"1014991860"
"1014993331";"MAS";"TRAVA";"N";"S";"1014993331"
"1014993331";"VIS";"TRAVA";"N";"S";"1014993331"
"1014994265";"MAS";"TRAVA";"S";"N";"1014994265"
"1015002223";"MAS";"TRAVA";"N";"S";"1015002223"
"1015005958";"VIS";"TRAVA";"N";"S";"1015005958"
"1015006067";"DIN";"TRAVA";"S";"N";"1015006067"
"1015006210";"MAS";"TRAVA";"N";"S";"1015006210"
"1015010234";"MAS";"TRAVA";"S";"N";"1015010234"
"1015023654";"MAS";"TRAVA";"S";"N";"1015023654"
"1015026823";"MAS";"TRAVA";"S";"N";"1015026823"
"1015028435";"MAS";"TRAVA";"S";"N";"1015028435"
"1015029660";"MAS";"TRAVA";"S";"N";"4563813185"
"1015030944";"MAS";"TRAVA";"S";"N";"1015030944"
"1015033404";"MAS";"TRAVA";"N";"S";"1015033404"
"1015033404";"VIS";"TRAVA";"N";"S";"1015033404"
"1015034885";"MAS";"TRAVA";"S";"N";"1015034885"
"1015035741";"MAS";"TRAVA";"S";"N";"1015035741"
"1015037078";"DIN";"TRAVA";"S";"N";"1015037078"
"1015038597";"MAS";"TRAVA";"S";"N";"1015038597"
"1015039569";"MAS";"TRAVA";"S";"N";"1015039569"
"1015040761";"MAS";"TRAVA";"N";"S";"1015040761"
"1015040761";"VIS";"TRAVA";"N";"S";"1015040761"
"1015041539";"MAS";"TRAVA";"S";"N";"1015041539"
"1015041830";"MAS";"TRAVA";"N";"S";"1015041830"
"1015041830";"VIS";"TRAVA";"N";"S";"1015041830"
"1015043124";"MAS";"TRAVA";"N";"S";"1015043124"
"1015043124";"VIS";"TRAVA";"N";"S";"1015043124"
"1015043981";"MAS";"TRAVA";"S";"N";"1015043981"
"1015050155";"AME";"TRAVA";"S";"N";"1015050155"
"1015052239";"MAS";"TRAVA";"N";"S";"1015052239"
"1015054355";"MAS";"TRAVA";"N";"S";"1015054355"
"1015054681";"DIN";"TRAVA";"S";"N";"1015054681"
"1015056560";"MAS";"TRAVA";"S";"N";"1015056560"
"1015057265";"VIS";"TRAVA";"N";"S";"1015057265"
"1015058113";"MAS";"TRAVA";"S";"N";"1072606779"
"1015060053";"MAS";"TRAVA";"S";"N";"1015060053"
"1015062668";"MAS";"TRAVA";"S";"N";"1015062668"
"1015064440";"MAS";"TRAVA";"S";"N";"1015064440"
"1015065390";"MAS";"TRAVA";"S";"N";"1015065390"
"1015067058";"MAS";"TRAVA";"S";"N";"1015067058"
"1015068100";"MAS";"TRAVA";"S";"N";"1015068100"
"1015070105";"MAS";"TRAVA";"S";"N";"1015070105"
"1015072264";"MAS";"TRAVA";"S";"N";"1023305035"
"1015073899";"MAS";"TRAVA";"N";"S";"1015073899"
"1015074135";"MAS";"TRAVA";"S";"N";"1015074135"
"1015074747";"MAS";"TRAVA";"S";"N";"1015074747"
"1015076324";"MAS";"TRAVA";"S";"N";"1015076324"
"1015078890";"MAS";"TRAVA";"S";"N";"1015078890"
"1015078890";"VIS";"TRAVA";"S";"N";"1015078890"
"1015079617";"MAS";"TRAVA";"S";"N";"1015079617"
"1015080356";"MAS";"TRAVA";"N";"S";"1015080356"
"1015082243";"MAS";"TRAVA";"S";"N";"1015082243"
"1015087091";"MAS";"TRAVA";"S";"N";"1015087091"
"1015087628";"MAS";"TRAVA";"N";"S";"1015087628"
"1015087920";"MAS";"TRAVA";"S";"N";"1015087920"
"1015088403";"MAS";"TRAVA";"N";"S";"1015088403"
"1015089965";"MAS";"TRAVA";"S";"N";"210480"
"1015096163";"VIS";"TRAVA";"S";"N";"1015096163"
"1015096317";"MAS";"TRAVA";"S";"N";"1015096317"
"1015097364";"AME";"TRAVA";"S";"N";"1015097364"
"1015102210";"MAS";"TRAVA";"S";"N";"1015102210"
"1015104875";"MAS";"TRAVA";"S";"N";"1015104875"
"1015109273";"MAS";"TRAVA";"S";"N";"1015109273"
"1015110719";"DIN";"TRAVA";"N";"S";"1015110719"
"1015112339";"MAS";"TRAVA";"S";"N";"1015112339"
"1015114277";"MAS";"TRAVA";"S";"N";"1015114277"
"1015122652";"MAS";"TRAVA";"S";"N";"1015122652"
"1015123187";"MAS";"TRAVA";"S";"N";"1015123187"
"1015124159";"MAS";"TRAVA";"S";"N";"1031038903"
"1015127190";"MAS";"TRAVA";"S";"N";"1015127190"
"1015129347";"MAS";"TRAVA";"S";"N";"1015129347"
"1015130779";"MAS";"TRAVA";"S";"N";"1015130779"
"1015139865";"MAS";"TRAVA";"S";"N";"1015139865"
"1015140073";"MAS";"TRAVA";"S";"N";"1015140073"
"1015141959";"MAS";"TRAVA";"S";"N";"1015141959"
"1015143994";"MAS";"TRAVA";"S";"N";"1015143994"
"1015147418";"AME";"TRAVA";"S";"N";"1015147418"
"1015149895";"MAS";"TRAVA";"S";"N";"1015149895"
"1015150630";"MAS";"TRAVA";"S";"N";"1015150630"
"1015153159";"VIS";"TRAVA";"S";"N";"1015153159"
"1015153779";"MAS";"TRAVA";"S";"N";"1015153779"
"1015153884";"MAS";"TRAVA";"N";"S";"1015153884"
"1015156492";"AME";"TRAVA";"S";"N";"1015156492"
"1015157170";"MAS";"TRAVA";"S";"N";"1015157170"
"1015157626";"MAS";"TRAVA";"N";"S";"1015157626"
"1015161143";"MAS";"TRAVA";"S";"N";"1015161143"
"1015161488";"DIN";"TRAVA";"S";"N";"1015161488"
"1015163847";"MAS";"TRAVA";"S";"N";"1015163847"
"1015172072";"MAS";"TRAVA";"S";"N";"1015172072"
"1015174253";"MAS";"TRAVA";"S";"N";"1015174253"
"1015178445";"MAS";"TRAVA";"N";"S";"1015178445"
"1015178500";"MAS";"TRAVA";"S";"N";"1015178500"
"1015178887";"MAS";"TRAVA";"S";"N";"1015178887"
"1015182051";"DIN";"TRAVA";"S";"N";"1015182051"
"1015182396";"MAS";"TRAVA";"S";"N";"1015182396"
"1015189439";"MAS";"TRAVA";"S";"N";"1015189439"
"1015196672";"MAS";"TRAVA";"S";"N";"1015196672"
"1015196818";"MAS";"TRAVA";"S";"N";"1015196818"
"1015197016";"MAS";"TRAVA";"S";"N";"1015197016"
"1015198306";"MAS";"TRAVA";"S";"N";"1015198306"
"1015198950";"MAS";"TRAVA";"S";"N";"1015198950"
"1015199213";"MAS";"TRAVA";"S";"N";"1015199213"
"1015201552";"MAS";"TRAVA";"S";"N";"1015201552"
"1015203750";"MAS";"TRAVA";"S";"N";"1015203750"
"1015205280";"MAS";"TRAVA";"S";"N";"1015205280"
"1015205884";"MAS";"TRAVA";"S";"N";"1015205884"
"1015207208";"MAS";"TRAVA";"S";"N";"1015207208"
"1015208905";"MAS";"TRAVA";"S";"N";"1015208905"
"1015211710";"MAS";"TRAVA";"S";"N";"1015211710"
"1015213291";"MAS";"TRAVA";"S";"N";"1015213291"
"1015214247";"MAS";"TRAVA";"N";"S";"1015214247"
"1015214808";"MAS";"TRAVA";"S";"N";"1015214808"
"1015215391";"MAS";"TRAVA";"S";"N";"1015215391"
"1015221391";"MAS";"TRAVA";"S";"N";"1015221391"
"1015224110";"MAS";"TRAVA";"N";"S";"1015224110"
"1015224978";"AME";"TRAVA";"S";"N";"1015224978"
"1015226580";"MAS";"TRAVA";"S";"N";"1015226580"
"1015228051";"MAS";"TRAVA";"S";"N";"1015228051"
"1015228892";"DIN";"TRAVA";"S";"N";"1015228892"
"1015228906";"MAS";"TRAVA";"S";"N";"1015228906"
"1015229007";"VIS";"TRAVA";"N";"S";"1015229007"
"1015229732";"MAS";"TRAVA";"S";"N";"1015229732"
"1015238901";"MAS";"TRAVA";"N";"S";"1015238901"
"1015239738";"AME";"TRAVA";"S";"N";"1015239738"
"1015243620";"MAS";"TRAVA";"S";"N";"1015243620"
"1015243930";"MAS";"TRAVA";"S";"N";"1015243930"
"1015244103";"MAS";"TRAVA";"S";"N";"1015244103"
"1015244294";"MAS";"TRAVA";"N";"S";"1015244294"
"1015245975";"DIN";"TRAVA";"S";"N";"1015245975"
"1015255202";"MAS";"TRAVA";"N";"S";"1015255202"
"1015255202";"VIS";"TRAVA";"N";"S";"1015255202"
"1015269416";"DIN";"TRAVA";"S";"N";"1015269416"
"1015270228";"MAS";"TRAVA";"N";"S";"1015270228"
"1015280061";"MAS";"TRAVA";"N";"S";"1015280061"
"1015289190";"AME";"TRAVA";"S";"N";"1015289190"
"1015293953";"MAS";"TRAVA";"N";"S";"1015293953"
"1015293953";"VIS";"TRAVA";"N";"S";"1015293953"
"1015308241";"DIN";"TRAVA";"S";"N";"1015308241"
"1015309647";"MAS";"TRAVA";"S";"N";"1015309647"
"1015311943";"MAS";"TRAVA";"N";"S";"1015311943"
"1015323704";"DIN";"TRAVA";"S";"N";"1015323704"
"1015332070";"MAS";"TRAVA";"S";"N";"1015332070"
"1015332070";"VIS";"TRAVA";"S";"N";"1015332070"
"1015341907";"AME";"TRAVA";"S";"N";"1015341907"
"1015342113";"VIS";"TRAVA";"N";"S";"1015342113"
"1015345503";"VIS";"TRAVA";"N";"S";"1015345503"
"1015357315";"MAS";"TRAVA";"S";"N";"1015357315"
"1015376298";"AME";"TRAVA";"S";"N";"1015376298"
"1015425760";"DIN";"TRAVA";"N";"S";"1015425760"
"1015441863";"VIS";"TRAVA";"N";"S";"1015441863"
"1015462429";"MAS";"TRAVA";"S";"N";"1015462429"
"1015466246";"MAS";"TRAVA";"N";"S";"1015466246"
"1015466246";"VIS";"TRAVA";"N";"S";"1015466246"
"1015466785";"MAS";"TRAVA";"S";"N";"1015466785"
"1015473765";"DIN";"TRAVA";"N";"S";"1015473765"
"1015477493";"AME";"TRAVA";"S";"N";"1015477493"
"1015479755";"DIN";"TRAVA";"S";"N";"1015479755"
"1015497346";"MAS";"TRAVA";"S";"N";"1015497346"
"1015497346";"VIS";"TRAVA";"S";"N";"1015497346"
"1015523118";"AME";"TRAVA";"S";"N";"1015523118"
"1015534896";"MAS";"TRAVA";"N";"S";"1015534896"
"1015534896";"VIS";"TRAVA";"N";"S";"1015534896"
"1015535132";"VIS";"TRAVA";"N";"S";"1015535132"
"1015541639";"DIN";"TRAVA";"S";"N";"1015541639"
"1015567093";"MAS";"TRAVA";"S";"N";"1015567093"
"1015567298";"MAS";"TRAVA";"S";"N";"1015567298"
"1015570418";"AME";"TRAVA";"S";"N";"1015570418"
"1015571090";"MAS";"TRAVA";"S";"N";"1015571090"
"1015571791";"MAS";"TRAVA";"S";"N";"1015571791"
"1015572160";"AME";"TRAVA";"S";"N";"1015572160"
"1015572364";"DIN";"TRAVA";"S";"N";"1015572364"
"1015574324";"MAS";"TRAVA";"N";"S";"1015574324"
"1015576173";"MAS";"TRAVA";"S";"N";"1015576173"
"1015578982";"MAS";"TRAVA";"S";"N";"1015578982"
"1015586047";"MAS";"TRAVA";"S";"N";"1015586047"
"1015594120";"MAS";"TRAVA";"S";"N";"1015594120"
"1015596018";"VIS";"TRAVA";"S";"N";"1015596018"
"1015599319";"MAS";"TRAVA";"S";"N";"1015599319"
"1015602573";"MAS";"TRAVA";"S";"N";"1015602573"
"1015603049";"MAS";"TRAVA";"N";"S";"1015603049"
"1015608377";"MAS";"TRAVA";"S";"N";"1015608377"
"1015610150";"MAS";"TRAVA";"S";"N";"1015610150"
"1015612706";"MAS";"TRAVA";"S";"N";"1015612706"
"1015618771";"MAS";"TRAVA";"S";"N";"1015618771"
"1015623163";"MAS";"TRAVA";"N";"S";"1015623163"
"1015624771";"MAS";"TRAVA";"S";"N";"1015624771"
"1015631735";"MAS";"TRAVA";"N";"S";"1015631735"
"1015631735";"VIS";"TRAVA";"N";"S";"1015631735"
"1015633150";"MAS";"TRAVA";"S";"N";"1015633150"
"1015634890";"MAS";"TRAVA";"S";"N";"1015634890"
